book_id,user_id,rating
2816,28251.41,3.86
2817,22105.56,3.78
2818,24635.24,4.16
2819,23309.29,3.58
2820,25296.85,3.65
2821,16307.2,3.97
2822,26934.52,3.55
2823,27508.1,3.94
2824,19452.87,3.47
2825,29132.19,4.01
2826,34712.25,3.79
2827,25165.52,3.93
2828,29547.22,4.19
2829,26315.73,3.7
2830,26330.36,4.22
2831,22218.93,4.22
2832,26176.28,3.9
2833,23385.42,3.67
2834,27918.26,4.13
2835,26211.5,4.2
2836,26524.84,3.91
2837,26221.89,3.52
2838,31324.06,3.7
2839,20603.49,3.31
2840,22582.63,4.4
2841,25977.67,3.89
2842,27407.44,3.96
2843,26504.66,3.82
2844,17260.99,4.31
2845,30938.28,4.03
2846,22726.23,3.62
2847,26549.02,3.65
2848,19667.17,3.8
2849,22568.94,3.81
2850,25487.67,4.0
2851,31057.99,3.88
2852,25337.31,4.03
2853,18049.12,3.81
2854,24896.66,3.93
2855,25560.79591836735,3.3979591836734695
2856,21104.21,3.78
2857,29069.05,3.94
2858,24442.53,3.81
2859,28330.07,3.98
2860,17991.5,4.01
2861,29101.35,3.89
2862,25310.88,3.7
2863,28200.1,4.07
2864,23788.89,4.32
2865,20791.31,4.53
2866,28348.6,3.49
2867,22524.48,3.86
2868,33019.92,3.64
2869,17862.3,4.32
2870,24149.72,3.39
2871,33781.16,3.97
2872,20121.32,4.19
2873,24350.87,3.68
2874,22428.63,3.84
2875,19866.91,3.97
2876,29810.92,3.58
2877,31275.97,4.47
2878,25999.92,3.74
2879,26795.82,4.25
2880,27736.646464646463,3.7777777777777777
2881,25633.3,4.15
2882,25917.77,3.85
2883,20523.07,3.44
2884,35682.03,4.34
2885,19019.56,3.65
2886,29687.35,3.61
2887,24801.26,4.17
2888,20079.3,3.9
2889,30099.0,4.33
2890,26574.8,4.05
2891,30478.26,3.75
2892,28849.5,4.3
2893,28703.12,4.2
2894,31384.47,4.31
2895,26877.52,3.65
2896,32924.0404040404,3.727272727272727
2897,16280.22,3.97
2898,27188.34,4.08
2899,22472.95,3.6
2900,24272.79,3.75
2901,21887.86,3.64
2902,23455.7,3.48
2903,23129.07,4.19
2904,26106.61,3.7
2905,26369.34,3.62
2906,22979.19,4.09
2907,26298.19,4.24
2908,28505.67,3.62
2909,29738.92,3.69
2910,25022.1,3.82
2911,22567.77,3.73
2912,24994.5,3.75
2913,32211.7,3.81
2914,14596.2,3.7
2915,26003.43,3.95
2916,30167.18,3.62
2917,22157.88,4.02
2918,24989.07,3.54
2919,26833.78,3.74
2920,23643.73,4.21
2921,25414.4,4.25
2922,31913.05,4.27
2923,23805.57,3.91
2924,28350.6,3.32
2925,22069.45,3.42
2926,19693.27,3.89
2927,23910.81,3.5
2928,28735.76767676768,3.505050505050505
2929,27810.52,3.86
2930,24919.75,4.28
2931,21334.44,3.78
2932,28161.99,3.78
2933,26435.97,3.44
2934,26466.37,3.94
2935,23928.77,4.19
2936,23936.98,3.55
2937,19809.45,4.56
2938,20389.29,3.6
2939,17773.26,4.01
2940,24954.08,4.43
2941,34744.52,4.06
2942,23507.17,3.89
2943,19605.94,3.08
2944,23164.02,4.08
2945,20491.2,3.39
2946,28409.747474747473,4.0606060606060606
2947,21690.77,3.7
2948,24160.54,3.86
2949,26657.75,3.8
2950,23446.43,3.98
2951,30701.04,3.79
2952,25357.93,3.57
2953,15042.83,3.3
2954,25621.94,4.11
2955,28618.43,4.17
2956,36318.46,4.44
2957,23110.27,4.18
2958,21848.55,4.3
2959,25527.63,4.08
2960,24897.34,4.19
2961,25689.09,3.92
2962,32791.97,3.55
2963,24578.29,4.16
2964,29228.39,4.17
2965,22655.3,3.67
2966,31664.77319587629,3.7628865979381443
2967,21040.03,3.75
2968,25936.06,3.83
2969,23456.38,4.1
2970,28061.41,3.88
2971,28203.49,4.11
2972,30902.35,3.68
2973,31354.89,3.71
2974,33503.46,3.78
2975,28168.42,4.29
2976,20989.26,4.02
2977,24267.59,3.92
2978,28834.72,4.31
2979,25190.08,3.61
2980,24916.27,3.98
2981,21344.2,3.73
2982,28706.59,3.92
2983,32988.52,3.79
2984,31926.01,3.91
2985,24538.71,3.81
2986,30907.31,3.61
2987,31501.4,3.94
2988,24087.48,4.06
2989,26246.6,3.97
2990,30049.43,4.0
2991,19482.41,3.62
2992,25402.33,4.2
2993,31518.54,4.38
2994,22425.9,3.53
2995,26371.72,3.9
2996,31532.65,3.86
2997,31373.47,4.16
2998,29555.28,4.2
2999,21919.93,3.62
3000,24101.64,3.93
3001,26428.8,3.8
3002,19796.3,3.51
3003,27767.33,3.68
3004,30468.64,3.86
3005,29477.23,3.94
3006,20592.31,3.97
3007,19882.74,3.33
3008,28340.44,3.51
3009,26816.737373737375,3.5454545454545454
3010,26725.65,3.46
3011,17938.08,3.43
3012,24854.81,3.66
3013,26913.12,3.91
3014,28516.71,3.99
3015,33958.95,4.1
3016,19304.96,3.6
3017,32155.96,3.91
3018,23610.93,3.8
3019,24752.08,4.15
3020,23116.79,3.85
3021,22237.85,3.94
3022,22013.0,3.65
3023,28284.25,3.89
3024,23519.16,4.29
3025,18016.85,3.55
3026,27869.72,3.75
3027,18879.0,3.86
3028,27745.02,3.78
3029,21270.33,3.66
3030,34735.64,4.55
3031,28964.08,3.66
3032,28582.94,3.23
3033,25952.73,4.29
3034,18888.04,2.95
3035,25346.92,3.82
3036,19256.26,3.71
3037,33964.82,4.2
3038,21686.48,3.8
3039,29082.31,3.37
3040,34228.7,3.79
3041,33792.58024691358,4.185185185185185
3042,22725.82,3.63
3043,23978.74,3.86
3044,30086.02,3.82
3045,29834.07,3.71
3046,26843.92,3.84
3047,20663.09,3.92
3048,19643.72,3.66
3049,27258.72,3.78
3050,29079.78,3.96
3051,26988.87,4.13
3052,26553.11,3.67
3053,25622.78,3.52
3054,32557.52,4.57
3055,23398.41,4.32
3056,25886.6,4.01
3057,36500.43,4.17
3058,29289.32,3.92
3059,22075.56,3.89
3060,28675.09,3.78
3061,23293.24,3.96
3062,22606.58,3.83
3063,22785.22,4.01
3064,20525.74,3.43
3065,23387.79,3.56
3066,22762.19,3.78
3067,20178.99,3.53
3068,20107.34,3.84
3069,26780.616161616163,3.757575757575758
3070,21563.66,3.11
3071,23133.37,3.93
3072,25965.48,4.04
3073,32382.7,3.89
3074,21683.48,3.89
3075,28330.04081632653,3.2346938775510203
3076,21551.11,3.83
3077,25152.69,3.83
3078,25358.5,4.3
3079,17773.61,3.6
3080,27377.09,3.8
3081,32360.42,4.08
3082,20418.29,4.55
3083,23538.18,3.12
3084,21986.88,3.24
3085,17445.09,4.11
3086,20002.96,4.54
3087,23435.53,3.49
3088,28431.59,3.86
3089,29766.97,3.85
3090,18229.76,3.38
3091,26797.86,4.21
3092,14964.82,3.22
3093,30290.34693877551,4.173469387755102
3094,27893.46,4.18
3095,35406.8,4.45
3096,22983.2,3.74
3097,28819.84,3.9
3098,20351.51,3.61
3099,26691.82,4.13
3100,22108.56,3.68
3101,24914.87,4.15
3102,19693.21,3.65
3103,29030.07,3.93
3104,29091.747474747473,4.070707070707071
3105,27349.7,4.12
3106,18516.33,3.89
3107,31458.35,3.85
3108,21032.89,3.84
3109,24404.27,3.77
3110,33104.36,4.27
3111,26252.95,3.87
3112,25684.06,3.63
3113,25220.36,3.53
3114,32463.106382978724,3.8617021276595747
3115,27639.82,4.14
3116,29384.48,3.93
3117,29330.74,3.65
3118,24436.42,3.53
3119,18133.44,3.83
3120,25237.13,4.15
3121,30017.73,3.9
3122,20972.34,3.8
3123,16556.95,3.56
3124,19888.78,4.35
3125,29229.36,4.13
3126,26921.32,4.25
3127,17078.64,4.06
3128,20596.04,3.52
3129,19367.26,4.01
3130,26809.17,3.8
3131,23235.45,3.8
3132,22784.36,3.55
3133,18596.81,3.63
3134,22229.61,3.79
3135,24201.16,4.1
3136,24774.57,3.73
3137,23868.41,3.73
3138,15536.44,3.94
3139,27326.33,3.87
3140,23162.31,3.93
3141,17538.39,3.31
3142,24473.6,4.19
3143,25415.01,3.95
3144,27123.27,3.74
3145,32914.64,3.8
3146,27445.565656565657,2.757575757575758
3147,26733.39,4.11
3148,32407.08,3.91
3149,13731.98,2.9
3150,33119.7,4.13
3151,26969.33,4.06
3152,28481.0202020202,3.888888888888889
3153,28005.3,4.15
3154,27457.0,4.08
3155,26260.64,3.76
3156,15330.14,3.17
3157,30076.06,4.29
3158,22814.57,3.89
3159,29549.52,4.09
3160,20584.99,3.64
3161,26135.39,3.78
3162,21057.47,3.81
3163,22242.3,3.88
3164,21433.68,4.0
3165,30687.3,3.54
3166,23797.13,3.88
3167,26116.08,4.16
3168,24969.36,3.81
3169,29054.31,3.97
3170,21588.63,3.95
3171,21075.67,3.88
3172,26974.27,4.45
3173,22004.89,4.01
3174,30227.06,4.26
3175,18969.98,3.78
3176,24845.82,3.77
3177,24391.63,4.06
3178,24428.35,3.68
3179,25147.52,4.09
3180,20940.55,3.8
3181,30509.60824742268,4.206185567010309
3182,21667.06,3.71
3183,27586.94,4.09
3184,19020.9,3.77
3185,35742.52,4.3
3186,21712.34,3.94
3187,15996.09,3.79
3188,30165.73,4.08
3189,27539.73,4.25
3190,26468.28,4.16
3191,29065.73,4.5
3192,36259.72,3.96
3193,25921.35,3.65
3194,20429.25,3.36
3195,17908.49,3.32
3196,24438.21,3.71
3197,14959.36,3.95
3198,25309.43,4.01
3199,34425.81,4.06
3200,24724.79,3.92
3201,29524.51,3.93
3202,20856.86,3.81
3203,25564.714285714286,4.112244897959184
3204,23410.36,3.66
3205,23582.36,3.47
3206,26179.78,4.08
3207,20937.67,3.7
3208,21765.56,3.97
3209,19777.14,3.33
3210,20185.96,3.55
3211,23457.04,3.33
3212,24072.42,3.47
3213,23735.8,3.74
3214,27913.87,4.02
3215,26909.05,4.42
3216,17957.65,3.71
3217,23198.58,3.72
3218,28327.05,3.87
3219,19249.83,3.36
3220,28113.2,4.38
3221,26704.91,3.76
3222,27021.50505050505,4.090909090909091
3223,22584.91,3.74
3224,19608.3908045977,4.0344827586206895
3225,32770.43023255814,3.8372093023255816
3226,35265.0824742268,3.865979381443299
3227,28417.16,3.84
3228,22098.04,4.28
3229,23048.5,3.64
3230,39818.969696969696,4.575757575757576
3231,29204.83,3.7
3232,26787.01,4.08
3233,36749.0,4.040404040404041
3234,19802.04,4.02
3235,30614.132653061224,3.836734693877551
3236,23829.07,3.76
3237,16965.88,4.01
3238,24083.54,3.26
3239,23595.6,3.81
3240,29131.86,3.88
3241,32244.01,4.55
3242,32772.44,4.21
3243,25700.62,3.99
3244,25977.04,4.15
3245,34997.55,3.53
3246,26302.96,3.97
3247,25494.99,3.71
3248,22655.49,4.45
3249,28897.12,3.89
3250,13735.36,3.39
3251,28597.547368421052,3.6210526315789475
3252,25144.32,4.05
3253,20547.0,3.13
3254,20945.31,3.78
3255,20218.6,3.83
3256,22448.4,3.39
3257,24538.82,3.92
3258,22662.18,3.84
3259,25504.45,3.53
3260,31407.86,3.67
3261,24065.44,3.22
3262,21793.09,3.77
3263,29789.67,3.66
3264,25756.19,4.01
3265,25587.06,3.79
3266,35326.14432989691,4.278350515463917
3267,26784.83,3.54
3268,17978.82,3.44
3269,22574.89,3.88
3270,30316.84,4.03
3271,23843.22,3.29
3272,31273.40625,3.3229166666666665
3273,22479.84,3.38
3274,18084.84,4.01
3275,35273.29,4.77
3276,28889.08,3.88
3277,24372.53,4.14
3278,26579.81,4.06
3279,26124.08,4.18
3280,25939.25,3.92
3281,36201.25,3.83
3282,29972.83,4.47
3283,26051.131313131315,3.2525252525252526
3284,24782.01,3.41
3285,31858.438775510203,3.36734693877551
3286,19465.68,3.46
3287,22309.8,4.05
3288,35246.73469387755,3.5816326530612246
3289,26731.64,3.18
3290,21860.27,3.68
3291,23203.68,3.64
3292,33856.62,4.46
3293,22756.17,3.75
3294,22473.5,4.13
3295,30796.62,3.69
3296,11448.12,3.41
3297,31688.77,3.66
3298,26486.53,4.24
3299,22726.55,3.45
3300,25165.63,3.71
3301,29273.47,4.03
3302,24733.49,4.12
3303,27328.35,4.18
3304,19883.24,3.74
3305,25502.063829787236,3.8297872340425534
3306,24898.85,3.89
3307,22464.4,4.07
3308,22222.15,4.15
3309,27230.51,4.23
3310,25060.372093023256,4.1395348837209305
3311,18096.55,3.96
3312,24413.94,3.61
3313,20467.25,3.87
3314,17693.12,3.59
3315,18629.4,3.65
3316,26999.56,3.69
3317,25576.39,4.11
3318,27667.93,3.88
3319,29150.68,4.02
3320,25883.584269662922,3.764044943820225
3321,17086.07,4.13
3322,20736.26,3.36
3323,29617.39,4.01
3324,23908.4,3.52
3325,26226.02,4.27
3326,26833.01,3.95
3327,27555.11,3.45
3328,29723.25,3.32
3329,23713.86,3.24
3330,23034.63,4.08
3331,27552.11,3.87
3332,31844.37,3.75
3333,17914.6,3.71
3334,23955.19,3.8
3335,20603.17,3.72
3336,26122.6,3.92
3337,28337.7,4.13
3338,17952.44,4.03
3339,30417.74,3.84
3340,20629.11,3.5
3341,30382.07,4.37
3342,22468.06,4.01
3343,20911.59,3.26
3344,33765.37,4.38
3345,30844.4,4.21
3346,23269.282828282827,3.898989898989899
3347,33526.88,3.81
3348,25906.94,4.25
3349,21983.92,4.14
3350,25291.93,4.07
3351,28111.78,4.02
3352,21920.97,3.61
3353,24216.95,4.21
3354,23676.34,3.67
3355,25291.96,3.99
3356,19470.31,3.8
3357,22384.61,3.91
3358,34541.61,4.54
3359,24461.28,3.79
3360,24507.61,3.68
3361,25879.83,3.74
3362,25140.78,3.97
3363,23448.37,3.94
3364,21546.02,3.47
3365,27867.22,3.83
3366,23516.58,4.0
3367,23301.15,3.92
3368,28222.05154639175,4.041237113402062
3369,29631.98,3.83
3370,28358.26,4.1
3371,25202.07,3.65
3372,30139.35,3.99
3373,22312.15,3.37
3374,19914.01,3.59
3375,17209.07,3.36
3376,26215.07,4.18
3377,27066.23,3.92
3378,30574.79,4.25
3379,25034.44,3.71
3380,24545.51,3.83
3381,26831.8,4.08
3382,27112.65,4.26
3383,25716.618556701033,3.134020618556701
3384,33307.97,4.0
3385,24460.56,3.99
3386,22120.34,3.7
3387,20152.35,3.95
3388,25393.48,3.79
3389,38672.77,3.39
3390,23337.19,4.13
3391,24872.18,3.52
3392,29237.27,4.09
3393,25323.89,3.85
3394,21970.97,3.74
3395,19213.24,4.65
3396,19580.75,4.52
3397,28297.32,3.75
3398,27069.54,4.13
3399,24980.53,4.18
3400,18236.64,3.81
3401,23389.15,3.53
3402,31460.14,4.05
3403,22772.5,4.02
3404,25220.27,3.82
3405,34692.8,3.97
3406,19312.2,3.41
3407,23030.55,3.73
3408,28360.25,4.33
3409,26394.755102040817,3.2142857142857144
3410,28403.0,4.01
3411,25211.23,3.77
3412,18626.79,3.58
3413,30168.484848484848,4.03030303030303
3414,22088.29,3.94
3415,27945.2,3.84
3416,24612.52,3.34
3417,14754.36,3.88
3418,30963.1,4.08
3419,26089.11,3.98
3420,29819.29,3.95
3421,27894.1,4.15
3422,33044.27,3.57
3423,29984.05319148936,3.9574468085106385
3424,37245.64,4.11
3425,16279.97,3.82
3426,32957.52,3.6
3427,21823.46,3.52
3428,18385.6,3.87
3429,20339.07,3.61
3430,27367.75,3.67
3431,23412.91,3.75
3432,24787.8,3.88
3433,19492.030612244896,3.5306122448979593
3434,32310.3,3.95
3435,26968.09,4.17
3436,26115.75,4.06
3437,27321.62,3.96
3438,34841.57142857143,3.142857142857143
3439,23601.84,3.61
3440,23211.88,3.72
3441,31310.72,4.27
3442,17960.77,3.77
3443,21492.89,3.36
3444,23159.8,3.87
3445,24575.04,3.7
3446,28043.03,3.62
3447,31983.323232323233,4.1313131313131315
3448,26916.545454545456,4.03030303030303
3449,24215.94,4.27
3450,18412.93,3.67
3451,18496.27,4.33
3452,24447.94,3.43
3453,34671.42,3.85
3454,24140.48,4.06
3455,17841.27,3.73
3456,15361.96,3.62
3457,23027.58,4.21
3458,31474.21,3.64
3459,25749.33,4.06
3460,30907.44,3.84
3461,26151.4,3.81
3462,29571.21,4.1
3463,29983.54,4.3
3464,22809.57,3.8
3465,34308.94,3.81
3466,22519.95,3.73
3467,29831.2,3.99
3468,24162.09,3.65
3469,23966.04,3.97
3470,23287.89,4.14
3471,26047.154639175256,3.783505154639175
3472,20712.04,4.35
3473,28657.59,4.1
3474,32637.88,4.13
3475,21379.63,3.54
3476,19164.48,3.56
3477,19621.61,3.48
3478,30760.99,4.09
3479,22357.01282051282,4.0
3480,28143.29,4.13
3481,25345.28,3.29
3482,29644.62,3.88
3483,34530.68,4.18
3484,27436.11,4.12
3485,24275.41,4.0
3486,26103.64,3.45
3487,29767.46,3.42
3488,23374.51,4.26
3489,25029.54,4.04
3490,30458.32,4.0
3491,19670.07,4.51
3492,24399.58,3.72
3493,20580.79,3.96
3494,29808.84,3.91
3495,28106.34375,3.4270833333333335
3496,24953.72,4.09
3497,26587.6,4.1
3498,22429.49,4.12
3499,34523.375,4.079545454545454
3500,26266.84,3.89
3501,19698.52,3.59
3502,22600.42,3.76
3503,24140.28,3.64
3504,18940.94,3.69
3505,20342.37,4.07
3506,28215.05,3.71
3507,30246.71,4.09
3508,22497.64,3.9
3509,24961.9,4.26
3510,22297.81,3.76
3511,18099.63,3.83
3512,25848.84,3.55
3513,21990.64,3.84
3514,24329.1,3.91
3515,19060.48,3.51
3516,22970.23,3.53
3517,24677.49,3.96
3518,24231.69,3.74
3519,16638.7,4.17
3520,22087.84,4.49
3521,24932.97,4.32
3522,26076.68,3.84
3523,25071.33,4.0
3524,20545.95,3.99
3525,21890.19,3.6
3526,31595.24,4.22
3527,29719.48,4.24
3528,23236.54,4.03
3529,29679.84,3.99
3530,22405.33,3.72
3531,24594.45,4.06
3532,30187.63,3.98
3533,26936.82,3.83
3534,31393.03,4.34
3535,25728.97,4.08
3536,25565.38,4.03
3537,25949.29,4.0
3538,29497.323232323233,3.5353535353535355
3539,31182.23,4.26
3540,17085.44,3.87
3541,26177.33,3.89
3542,22857.515151515152,3.898989898989899
3543,26195.02,3.84
3544,22091.07,4.23
3545,24991.77,4.05
3546,18603.02,3.86
3547,26273.4,4.12
3548,29290.9,4.19
3549,31118.03,3.66
3550,15773.28,2.49
3551,24088.51,3.67
3552,27406.19,3.54
3553,28845.23,3.77
3554,35857.1,4.39
3555,17082.11,3.36
3556,20610.87,3.71
3557,29566.46,4.19
3558,35237.79,4.02
3559,22637.88888888889,3.8484848484848486
3560,13010.05,3.77
3561,18450.48,3.74
3562,23836.26,3.97
3563,29194.25,4.27
3564,24852.13,3.71
3565,24019.75,3.91
3566,19384.15,3.91
3567,19752.42,3.45
3568,18485.79,3.59
3569,21740.47,3.49
3570,24064.61,3.77
3571,28998.62,4.35
3572,24030.66,3.82
3573,24382.57,3.86
3574,23930.33,3.07
3575,32540.62,4.15
3576,32869.57,3.76
3577,26330.76,3.82
3578,24393.61,4.11
3579,24418.17,3.53
3580,20520.25,3.63
3581,19436.73,3.69
3582,25023.7,4.08
3583,24698.43,3.58
3584,26720.81,3.92
3585,22485.78,3.73
3586,21618.31,4.14
3587,28721.83,3.57
3588,19329.88,3.97
3589,34809.12,3.8
3590,22297.15,3.89
3591,22897.63,4.08
3592,32879.24,3.92
3593,15504.41,3.95
3594,28687.81,4.31
3595,17608.67,3.86
3596,27480.93,4.24
3597,23864.15,3.6
3598,20244.96,3.62
3599,22378.14,3.75
3600,18595.52,3.77
3601,30173.85,4.12
3602,27649.21,4.05
3603,25298.26,4.09
3604,22876.4,4.0
3605,22978.38,3.9
3606,28079.97,4.02
3607,38573.92,4.26
3608,21608.32,3.58
3609,23908.12,3.94
3610,16595.4,3.22
3611,18567.05,3.79
3612,23187.94,3.87
3613,16326.65,4.02
3614,19460.79,3.54
3615,21481.46,3.85
3616,23618.91,3.57
3617,27770.11,3.7
3618,23431.69,3.4
3619,28668.4,3.91
3620,22414.87,3.62
3621,25566.8,3.94
3622,24648.8,3.97
3623,30367.89,3.31
3624,31641.0,3.94
3625,20061.31,3.87
3626,23910.56,3.64
3627,29810.14,4.31
3628,28146.14,4.73
3629,28948.272727272728,4.02020202020202
3630,17749.31,3.33
3631,23753.47,4.11
3632,24355.15,4.06
3633,35620.44,4.07
3634,15716.67,3.45
3635,22718.27,4.27
3636,26915.66,3.75
3637,25648.32,3.4
3638,17230.86,3.57
3639,30734.35,4.13
3640,23838.47,3.75
3641,21599.81,3.44
3642,23278.75,3.47
3643,17937.6,3.78
3644,25438.82,3.75
3645,28777.565656565657,4.161616161616162
3646,16554.9,3.8
3647,27415.98,3.88
3648,23889.58,3.87
3649,31885.24,3.77
3650,19015.49,4.11
3651,30306.757575757576,3.9696969696969697
3652,29301.81,3.78
3653,23468.21,3.82
3654,29074.88,3.95
3655,35777.58,3.94
3656,17560.92,3.0
3657,19326.82,3.6
3658,31133.71,4.23
3659,24427.67,3.83
3660,19187.35,4.65
3661,27851.747474747473,3.98989898989899
3662,30682.97,4.24
3663,25704.57,3.9
3664,31092.95,3.88
3665,33711.32,4.27
3666,31019.77,3.93
3667,27432.73,3.62
3668,28531.57,3.93
3669,29381.64,4.03
3670,27635.61,3.91
3671,26395.23,4.05
3672,17436.42,4.1
3673,23797.01,4.2
3674,24858.15,4.22
3675,27996.75,3.83
3676,24415.59,3.53
3677,29904.0,4.35
3678,16432.67777777778,4.011111111111111
3679,22990.24,4.29
3680,18546.81,3.63
3681,25860.03,3.49
3682,24122.06,3.74
3683,24627.81,3.79
3684,24811.91,3.87
3685,22725.9,3.69
3686,25702.45,3.55
3687,24957.53,3.99
3688,24828.9,4.08
3689,26931.06,4.3
3690,33793.71,4.08
3691,22974.85,3.76
3692,17790.93,4.22
3693,29176.59,4.14
3694,29615.134020618556,4.103092783505154
3695,24588.91919191919,4.1313131313131315
3696,25347.7,4.07
3697,29456.65,4.22
3698,29535.39,4.43
3699,23390.8,3.92
3700,22069.46,3.78
3701,39293.67,3.24
3702,24775.74,3.75
3703,15121.17,3.76
3704,39033.77,4.11
3705,24550.14,4.0
3706,31526.26,4.12
3707,27416.01,4.06
3708,18864.84,3.69
3709,28237.05,3.72
3710,27388.84,4.09
3711,25069.35,3.78
3712,24973.14,4.1
3713,20013.25,3.69
3714,22968.45,3.81
3715,24312.74,3.81
3716,29377.46,3.76
3717,26449.04,3.68
3718,23790.19,3.98
3719,29991.81052631579,3.8947368421052633
3720,24596.03,3.86
3721,27694.91304347826,3.5434782608695654
3722,22578.35,4.38
3723,21024.11,3.74
3724,18257.52,3.29
3725,32069.15,4.15
3726,20607.61,3.74
3727,24167.02,3.9
3728,23794.39,3.82
3729,20694.45,3.46
3730,21157.95,3.54
3731,29065.59,4.19
3732,34779.78,4.22
3733,23671.25,4.04
3734,30853.23595505618,3.9887640449438204
3735,25598.60606060606,3.797979797979798
3736,32933.31578947369,4.5473684210526315
3737,28976.26,3.95
3738,27495.63,4.13
3739,19725.71,3.97
3740,28764.27,4.12
3741,27667.8,3.84
3742,23765.44,3.99
3743,26173.01,4.03
3744,23262.22,4.07
3745,20383.86,3.82
3746,16706.84,4.07
3747,24046.41,3.88
3748,32792.92,3.99
3749,36919.67,4.25
3750,26421.23,3.97
3751,17632.91,3.47
3752,31259.15,4.2
3753,21525.1,4.72
3754,24976.25,4.17
3755,22171.83,3.83
3756,27405.82,3.7
3757,23373.04,3.52
3758,21752.76,3.99
3759,28924.21,4.06
3760,23487.7,3.41
3761,23399.56,4.16
3762,27313.44,3.83
3763,24309.27,3.76
3764,19978.78,3.95
3765,31894.05,4.11
3766,22532.99,3.66
3767,21815.61,3.79
3768,30123.0,4.01
3769,25866.72,3.75
3770,35832.73,4.25
3771,29441.29,3.88
3772,24988.94,4.25
3773,25646.11,3.55
3774,20021.13,4.18
3775,23980.74,4.28
3776,27619.43,3.89
3777,34475.99,3.98
3778,36109.24,4.04
3779,29353.64,3.73
3780,24513.83,3.51
3781,30633.54,3.55
3782,22811.99,3.98
3783,31439.59,3.52
3784,29934.96,3.87
3785,24931.329896907217,3.917525773195876
3786,26503.91,4.08
3787,27495.35,3.53
3788,18239.45,3.61
3789,25289.52,4.06
3790,25673.64,3.68
3791,23613.23,3.61
3792,15902.05,3.47
3793,30673.94,4.01
3794,18457.91,3.93
3795,20941.93,3.74
3796,26601.66,4.07
3797,21121.36,3.32
3798,32438.85,4.32
3799,28088.51,3.69
3800,31559.33,3.64
3801,24258.32,3.98
3802,26197.97,3.66
3803,23066.47,3.76
3804,24445.46,3.73
3805,20391.7,3.99
3806,23229.7,3.57
3807,29083.54,3.73
3808,19351.46,4.24
3809,22110.71,4.17
3810,27849.336734693876,3.877551020408163
3811,22376.78,3.9
3812,21263.3,3.66
3813,35172.47,4.05
3814,23788.91,4.29
3815,28549.65306122449,3.693877551020408
3816,34572.37,4.05
3817,27449.72,4.21
3818,23617.87,4.09
3819,24885.43,4.31
3820,24532.56,4.07
3821,22674.83,3.94
3822,26481.77,4.24
3823,25498.72,3.73
3824,24308.15,4.0
3825,30984.141414141413,4.363636363636363
3826,23087.66,3.8
3827,30702.56,4.18
3828,19324.09,4.01
3829,25039.53,3.86
3830,19627.94,3.9
3831,18948.479591836734,3.642857142857143
3832,23466.29,3.64
3833,24354.57,3.78
3834,21129.2,3.95
3835,18060.14,3.99
3836,30138.03,4.26
3837,15814.81,3.71
3838,27446.27,3.82
3839,24869.92,4.09
3840,31584.727272727272,3.9545454545454546
3841,26074.91,3.99
3842,28258.4,3.7
3843,26416.05,3.71
3844,23335.42,4.03
3845,26941.69,3.46
3846,28795.57,3.18
3847,25336.69,3.94
3848,36336.78125,4.104166666666667
3849,23349.78,4.12
3850,27081.73,3.77
3851,24911.57,4.15
3852,33556.8,4.32
3853,26339.8,3.97
3854,31535.29,3.57
3855,34488.71,4.03
3856,12121.86,3.43
3857,30710.27,4.05
3858,34059.38,4.09
3859,28667.31,4.24
3860,25356.44,4.21
3861,19087.15,3.91
3862,25939.81,3.98
3863,37401.91,4.01
3864,30874.173469387755,3.7857142857142856
3865,26501.07,3.75
3866,22915.77,3.52
3867,21558.74,3.77
3868,22143.43,3.99
3869,23759.9,3.57
3870,25566.08,3.99
3871,19701.58,3.86
3872,27648.02,3.98
3873,27843.44,4.09
3874,22667.98,3.46
3875,26993.65,4.11
3876,19266.15,3.79
3877,20020.34,2.94
3878,25552.0,3.68
3879,29701.85,3.6
3880,31983.60606060606,3.585858585858586
3881,31757.752688172044,4.311827956989247
3882,25736.369565217392,3.641304347826087
3883,20041.29,3.7
3884,18096.4,3.93
3885,25043.13,4.55
3886,20884.33,3.78
3887,27033.26,4.11
3888,29523.77,3.69
3889,24373.75,3.87
3890,29997.79797979798,4.08080808080808
3891,27986.62,3.25
3892,20243.14,3.55
3893,25963.9,3.71
3894,26315.16,3.85
3895,28016.99,3.58
3896,21478.68,3.63
3897,27777.5,4.05
3898,22484.66,3.63
3899,24038.92,3.7
3900,27736.93,4.3
3901,29586.93,3.66
3902,27444.87,4.21
3903,23914.494845360823,3.9072164948453607
3904,16329.83,3.83
3905,18837.98,3.77
3906,25015.03,3.98
3907,21355.47,4.02
3908,19469.88,3.67
3909,28919.73,4.07
3910,26077.23,4.01
3911,19593.14,4.08
3912,20505.74,3.38
3913,17453.46,4.08
3914,27575.19,3.71
3915,24198.27,3.99
3916,23377.0,4.0
3917,30617.282828282827,4.141414141414141
3918,20018.26,3.56
3919,25772.86,3.72
3920,27957.22,4.27
3921,22633.35,3.84
3922,24736.2,4.01
3923,24637.65,4.21
3924,21557.64,3.69
3925,24952.27,3.84
3926,28942.83,4.42
3927,29003.49,4.15
3928,24201.0,4.0
3929,17891.07,3.82
3930,22666.42,3.69
3931,31715.23157894737,4.2105263157894735
3932,21529.73,4.18
3933,22089.93,3.57
3934,23328.44,4.02
